date,year,tournament,series,court,surface,round,best_of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,status,win_counts,tsets,s1win,s1loss,s1win(%),s4win,s4loss,s4win(%)
2021-05-31,2021,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Istomin D.,8.0,204.0,5605.0,343.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,163,3.0,163,5,97.0,20,0,100.0
2021-05-31,2021,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Medvedev D.,Bublik A.,2.0,37.0,9793.0,1613.0,6.0,3.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,195,3.0,195,11,95.0,14,1,93.0
2021-05-31,2021,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Ruud C.,Paire B.,16.0,40.0,2690.0,1544.0,5.0,7.0,6.0,2.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,102,4.0,86,17,83.0,5,3,62.0
2021-06-01,2021,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Sandgren T.,1.0,66.0,11313.0,1033.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,216,3.0,216,11,95.0,33,2,94.0
2021-06-01,2021,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Popyrin A.,3.0,63.0,9630.0,1052.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,207,3.0,206,10,95.0,19,2,90.0
2021-06-01,2021,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Berrettini M.,Daniel T.,9.0,113.0,3958.0,716.0,6.0,0.0,6.0,4.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,107,4.0,104,6,95.0,19,2,90.0
2021-06-02,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Ruud C.,Majchrzak K.,16.0,126.0,2690.0,636.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,102,3.0,86,1,99.0,5,0,100.0
2021-06-02,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Zverev A.,Safiullin R.,6.0,182.0,6990.0,393.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,226,3.0,226,1,100.0,24,0,100.0
2021-06-02,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Tsitsipas S.,Martinez P.,5.0,103.0,7500.0,793.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,170,3.0,166,5,97.0,17,1,94.0
2021-06-02,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Medvedev D.,Paul T.,2.0,52.0,9793.0,1225.0,3.0,6.0,6.0,1.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,195,4.0,195,9,96.0,14,4,78.0
2021-06-03,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Federer R.,Cilic M.,8.0,47.0,5605.0,1388.0,6.0,2.0,2.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,163,4.0,163,27,86.0,20,5,80.0
2021-06-03,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Cuevas P.,1.0,92.0,11313.0,846.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,216,3.0,216,13,94.0,33,1,97.0
2021-06-03,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Berrettini M.,Coria F.,9.0,94.0,3958.0,838.0,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,107,3.0,104,4,96.0,19,0,100.0
2021-06-03,2021,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Nadal R.,Gasquet R.,3.0,53.0,9630.0,1213.0,6.0,0.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,207,3.0,206,17,92.0,19,1,95.0
2021-06-04,2021,French Open,Grand Slam,Outdoor,Clay,3rd Round,5,Zverev A.,Djere L.,6.0,55.0,6990.0,1168.0,6.0,2.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,226,3.0,226,4,98.0,24,0,100.0
2021-06-04,2021,French Open,Grand Slam,Outdoor,Clay,3rd Round,5,Tsitsipas S.,Isner J.,5.0,34.0,7500.0,1730.0,5.0,7.0,6.0,3.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,170,4.0,166,14,92.0,17,1,94.0
2021-06-04,2021,French Open,Grand Slam,Outdoor,Clay,3rd Round,5,Medvedev D.,Opelka R.,2.0,35.0,9793.0,1726.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,195,3.0,195,9,96.0,14,0,100.0
2021-06-05,2021,French Open,Grand Slam,Outdoor,Clay,3rd Round,5,Nadal R.,Norrie C.,3.0,45.0,9630.0,1430.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,207,3.0,206,14,94.0,19,1,95.0
2021-06-05,2021,French Open,Grand Slam,Outdoor,Clay,3rd Round,5,Berrettini M.,Kwon S.W.,9.0,91.0,3958.0,854.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,107,3.0,104,3,97.0,19,0,100.0
2021-06-05,2021,French Open,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Berankis R.,1.0,93.0,11313.0,839.0,6.0,1.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,216,3.0,216,8,96.0,33,0,100.0
2021-06-05,2021,French Open,Grand Slam,Outdoor,Clay,3rd Round,5,Federer R.,Koepfer D.,8.0,59.0,5605.0,1134.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,5.0,,,3.0,1.0,Completed,163,4.0,163,9,95.0,20,2,91.0
2021-06-06,2021,French Open,Grand Slam,Outdoor,Clay,4th Round,5,Zverev A.,Nishikori K.,6.0,49.0,6990.0,1318.0,6.0,4.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,226,3.0,226,23,91.0,24,5,83.0
2021-06-06,2021,French Open,Grand Slam,Outdoor,Clay,4th Round,5,Medvedev D.,Garin C.,2.0,23.0,9793.0,2350.0,6.0,2.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,195,3.0,195,10,95.0,14,1,93.0
2021-06-06,2021,French Open,Grand Slam,Outdoor,Clay,4th Round,5,Tsitsipas S.,Carreno Busta P.,5.0,12.0,7500.0,3085.0,6.0,3.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,170,3.0,166,24,87.0,17,2,89.0
2021-06-07,2021,French Open,Grand Slam,Outdoor,Clay,4th Round,5,Berrettini M.,Federer R.,9.0,8.0,3958.0,5605.0,,,,,,,,,,,,,Walkover,107,0.0,104,12,90.0,19,2,90.0
2021-06-07,2021,French Open,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Sinner J.,3.0,19.0,9630.0,2500.0,7.0,5.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,207,3.0,206,12,94.0,19,0,100.0
2021-06-07,2021,French Open,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Musetti L.,1.0,76.0,11313.0,950.0,6.0,7.0,6.0,7.0,6.0,1.0,6.0,0.0,4.0,0.0,2.0,2.0,Retired,216,4.0,216,4,98.0,33,1,97.0
2021-06-08,2021,French Open,Grand Slam,Outdoor,Clay,Quarterfinals,5,Tsitsipas S.,Medvedev D.,5.0,2.0,7500.0,9793.0,6.0,3.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,170,3.0,166,18,90.0,17,2,89.0
2021-06-08,2021,French Open,Grand Slam,Outdoor,Clay,Quarterfinals,5,Zverev A.,Davidovich Fokina A.,6.0,46.0,6990.0,1408.0,6.0,4.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,226,3.0,226,7,97.0,24,1,96.0
2021-06-09,2021,French Open,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Schwartzman D.,3.0,10.0,9630.0,3465.0,6.0,3.0,4.0,6.0,6.0,4.0,6.0,0.0,,,3.0,1.0,Completed,207,4.0,206,29,88.0,19,5,79.0
2021-06-09,2021,French Open,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Berrettini M.,1.0,9.0,11313.0,3958.0,6.0,3.0,6.0,2.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,216,4.0,216,16,93.0,33,6,85.0
2021-06-11,2021,French Open,Grand Slam,Outdoor,Clay,Semifinals,5,Tsitsipas S.,Zverev A.,5.0,6.0,7500.0,6990.0,6.0,3.0,6.0,3.0,4.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,170,5.0,166,27,86.0,17,6,74.0
2021-06-11,2021,French Open,Grand Slam,Outdoor,Clay,Semifinals,5,Djokovic N.,Nadal R.,1.0,3.0,11313.0,9630.0,3.0,6.0,6.0,3.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,216,4.0,216,19,92.0,33,6,85.0
2021-06-13,2021,French Open,Grand Slam,Outdoor,Clay,The Final,5,Djokovic N.,Tsitsipas S.,1.0,5.0,11313.0,7500.0,6.0,7.0,2.0,6.0,6.0,3.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,216,5.0,216,33,87.0,33,5,87.0
2021-06-28,2021,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5,Djokovic N.,Draper J.,1.0,253.0,12113.0,255.0,4.0,6.0,6.0,1.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,216,4.0,216,1,100.0,33,1,97.0
2021-06-28,2021,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5,Rublev A.,Delbonis F.,7.0,47.0,6120.0,1360.0,4.0,6.0,6.0,4.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,154,4.0,147,11,93.0,15,1,94.0
2021-06-29,2021,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5,Medvedev D.,Struff J.L.,2.0,45.0,10280.0,1455.0,6.0,4.0,6.0,1.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,195,4.0,195,23,89.0,14,3,82.0
2021-06-29,2021,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5,Zverev A.,Griekspoor T.,6.0,124.0,7305.0,673.0,6.0,3.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,226,3.0,226,3,99.0,24,0,100.0
2021-06-29,2021,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,Mannarino A.,8.0,41.0,4815.0,1571.0,6.0,4.0,6.0,7.0,3.0,6.0,6.0,2.0,,,2.0,2.0,Retired,163,4.0,163,21,89.0,20,3,87.0
2021-06-30,2021,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5,Rublev A.,Harris L.,7.0,51.0,6120.0,1268.0,6.0,1.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,154,3.0,147,11,93.0,15,2,88.0
2021-06-30,2021,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5,Djokovic N.,Anderson K.,1.0,102.0,12113.0,753.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,216,3.0,216,21,91.0,33,1,97.0
2021-06-30,2021,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5,Berrettini M.,Pella G.,9.0,59.0,4468.0,1114.0,6.0,4.0,3.0,6.0,6.0,4.0,6.0,0.0,,,3.0,1.0,Completed,107,4.0,104,12,90.0,19,1,95.0
2021-07-01,2021,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5,Zverev A.,Sandgren T.,6.0,68.0,7305.0,1019.0,7.0,5.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,226,3.0,226,11,95.0,24,2,92.0
2021-07-01,2021,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5,Federer R.,Gasquet R.,8.0,56.0,4815.0,1148.0,7.0,6.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,163,3.0,163,17,91.0,20,1,95.0
2021-07-01,2021,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5,Berrettini M.,Van De Zandschulp B.,9.0,139.0,4468.0,540.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,107,3.0,104,2,98.0,19,1,95.0
2021-07-01,2021,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5,Medvedev D.,Alcaraz C.,2.0,75.0,10280.0,924.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,195,3.0,195,4,98.0,14,0,100.0
2021-07-02,2021,Wimbledon,Grand Slam,Outdoor,Grass,3rd Round,5,Djokovic N.,Kudla D.,1.0,114.0,12113.0,698.0,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,216,3.0,216,9,96.0,33,1,97.0
2021-07-02,2021,Wimbledon,Grand Slam,Outdoor,Grass,3rd Round,5,Rublev A.,Fognini F.,7.0,31.0,6120.0,1868.0,6.0,3.0,5.0,7.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,154,4.0,147,23,86.0,15,2,88.0
2021-07-03,2021,Wimbledon,Grand Slam,Outdoor,Grass,3rd Round,5,Federer R.,Norrie C.,8.0,34.0,4815.0,1770.0,6.0,4.0,6.0,4.0,5.0,7.0,6.0,4.0,,,3.0,1.0,Completed,163,4.0,163,14,92.0,20,1,95.0
2021-07-03,2021,Wimbledon,Grand Slam,Outdoor,Grass,3rd Round,5,Berrettini M.,Bedene A.,9.0,64.0,4468.0,1089.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,107,3.0,104,16,87.0,19,2,90.0
2021-07-03,2021,Wimbledon,Grand Slam,Outdoor,Grass,3rd Round,5,Zverev A.,Fritz T.,6.0,40.0,7305.0,1590.0,6.0,7.0,6.0,4.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,226,4.0,226,14,94.0,24,6,80.0
2021-07-03,2021,Wimbledon,Grand Slam,Outdoor,Grass,3rd Round,5,Medvedev D.,Cilic M.,2.0,37.0,10280.0,1660.0,6.0,7.0,3.0,6.0,6.0,3.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,195,5.0,195,27,88.0,14,5,74.0
2021-07-05,2021,Wimbledon,Grand Slam,Outdoor,Grass,4th Round,5,Djokovic N.,Garin C.,1.0,20.0,12113.0,2440.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,216,3.0,216,10,96.0,33,1,97.0
2021-07-05,2021,Wimbledon,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Sonego L.,8.0,27.0,4815.0,2038.0,7.0,5.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,163,3.0,163,11,94.0,20,0,100.0
2021-07-05,2021,Wimbledon,Grand Slam,Outdoor,Grass,4th Round,5,Berrettini M.,Ivashka I.,9.0,79.0,4468.0,900.0,6.0,4.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,107,3.0,104,8,93.0,19,1,95.0
2021-07-07,2021,Wimbledon,Grand Slam,Outdoor,Grass,Quarterfinals,5,Berrettini M.,Auger-Aliassime F.,9.0,19.0,4468.0,2468.0,6.0,3.0,5.0,7.0,7.0,5.0,6.0,3.0,,,3.0,1.0,Completed,107,4.0,104,18,85.0,19,1,95.0
2021-07-07,2021,Wimbledon,Grand Slam,Outdoor,Grass,Quarterfinals,5,Djokovic N.,Fucsovics M.,1.0,48.0,12113.0,1344.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,216,3.0,216,16,93.0,33,3,92.0
2021-07-09,2021,Wimbledon,Grand Slam,Outdoor,Grass,Semifinals,5,Djokovic N.,Shapovalov D.,1.0,12.0,12113.0,2915.0,7.0,6.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,216,3.0,216,16,93.0,33,1,97.0
2021-07-09,2021,Wimbledon,Grand Slam,Outdoor,Grass,Semifinals,5,Berrettini M.,Hurkacz H.,9.0,18.0,4468.0,2533.0,6.0,3.0,6.0,0.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,107,4.0,104,14,88.0,19,2,90.0
2021-07-11,2021,Wimbledon,Grand Slam,Outdoor,Grass,The Final,5,Djokovic N.,Berrettini M.,1.0,9.0,12113.0,4468.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,216,4.0,216,16,93.0,33,6,85.0
2021-08-30,2021,US Open,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,Karlovic I.,7.0,221.0,6400.0,309.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,154,3.0,147,2,99.0,15,0,100.0
2021-08-30,2021,US Open,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,Sugita Y.,11.0,131.0,3455.0,612.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,102,3.0,86,6,93.0,5,0,100.0
2021-08-30,2021,US Open,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Murray A.,3.0,112.0,8350.0,740.0,2.0,6.0,7.0,6.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,170,5.0,166,9,95.0,17,1,94.0
2021-08-31,2021,US Open,Grand Slam,Outdoor,Hard,1st Round,5,Berrettini M.,Chardy J.,8.0,70.0,5533.0,994.0,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,107,3.0,104,20,84.0,19,1,95.0
2021-08-31,2021,US Open,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,Gasquet R.,2.0,79.0,9980.0,918.0,6.0,4.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,195,3.0,195,17,92.0,14,1,93.0
2021-08-31,2021,US Open,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Querrey S.,4.0,78.0,8240.0,943.0,6.0,4.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,226,3.0,226,11,95.0,24,1,96.0
2021-09-01,2021,US Open,Grand Slam,Outdoor,Hard,2nd Round,5,Medvedev D.,Koepfer D.,2.0,57.0,9980.0,1175.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,195,3.0,195,9,96.0,14,2,88.0
2021-09-01,2021,US Open,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Rune H.,1.0,145.0,11113.0,541.0,6.0,1.0,6.0,7.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,216,4.0,216,3,99.0,33,1,97.0
2021-09-01,2021,US Open,Grand Slam,Outdoor,Hard,2nd Round,5,Rublev A.,Martinez P.,7.0,75.0,6400.0,950.0,7.0,6.0,6.0,7.0,6.0,1.0,6.0,1.0,,,3.0,1.0,Completed,154,4.0,147,5,97.0,15,1,94.0
2021-09-02,2021,US Open,Grand Slam,Outdoor,Hard,2nd Round,5,Tsitsipas S.,Mannarino A.,3.0,44.0,8350.0,1469.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,0.0,,,3.0,1.0,Completed,170,4.0,166,21,89.0,17,3,85.0
2021-09-02,2021,US Open,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Ramos-Vinolas A.,4.0,48.0,8240.0,1400.0,6.0,1.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,226,3.0,226,17,93.0,24,0,100.0
2021-09-02,2021,US Open,Grand Slam,Outdoor,Hard,2nd Round,5,Berrettini M.,Moutet C.,8.0,88.0,5533.0,873.0,7.0,6.0,4.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,107,4.0,104,6,95.0,19,1,95.0
2021-09-03,2021,US Open,Grand Slam,Outdoor,Hard,3rd Round,5,Medvedev D.,Andujar P.,2.0,74.0,9980.0,970.0,6.0,0.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,195,3.0,195,8,96.0,14,1,93.0
2021-09-03,2021,US Open,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Griekspoor T.,1.0,121.0,11113.0,675.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,216,3.0,216,3,99.0,33,0,100.0
2021-09-04,2021,US Open,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Nishikori K.,1.0,56.0,11113.0,1208.0,6.0,7.0,6.0,3.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,216,4.0,216,23,90.0,33,5,87.0
2021-09-04,2021,US Open,Grand Slam,Outdoor,Hard,3rd Round,5,Berrettini M.,Ivashka I.,8.0,53.0,5533.0,1250.0,6.0,7.0,6.0,2.0,6.0,4.0,2.0,6.0,6.0,3.0,3.0,2.0,Completed,107,5.0,104,8,93.0,19,1,95.0
2021-09-05,2021,US Open,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev A.,Sock J.,4.0,184.0,8240.0,393.0,3.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,,,2.0,1.0,Retired,226,3.0,226,12,95.0,24,2,92.0
2021-09-05,2021,US Open,Grand Slam,Outdoor,Hard,4th Round,5,Medvedev D.,Evans D.,2.0,27.0,9980.0,2074.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,195,3.0,195,13,94.0,14,0,100.0
2021-09-06,2021,US Open,Grand Slam,Outdoor,Hard,4th Round,5,Zverev A.,Sinner J.,4.0,16.0,8240.0,2750.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,226,3.0,226,12,95.0,24,0,100.0
2021-09-06,2021,US Open,Grand Slam,Outdoor,Hard,4th Round,5,Berrettini M.,Otte O.,8.0,144.0,5533.0,543.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,107,4.0,104,4,96.0,19,3,86.0
2021-09-07,2021,US Open,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Brooksby J.,1.0,99.0,11113.0,812.0,1.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,216,4.0,216,2,99.0,33,1,97.0
2021-09-07,2021,US Open,Grand Slam,Outdoor,Hard,Quarterfinals,5,Medvedev D.,Van De Zandschulp B.,2.0,117.0,9980.0,698.0,6.0,3.0,6.0,0.0,4.0,6.0,7.0,5.0,,,3.0,1.0,Completed,195,4.0,195,2,99.0,14,1,93.0
2021-09-08,2021,US Open,Grand Slam,Outdoor,Hard,Quarterfinals,5,Zverev A.,Harris L.,4.0,46.0,8240.0,1443.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,226,3.0,226,11,95.0,24,2,92.0
2021-09-09,2021,US Open,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Berrettini M.,1.0,8.0,11113.0,5533.0,5.0,7.0,6.0,2.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,216,4.0,216,16,93.0,33,6,85.0
2021-09-10,2021,US Open,Grand Slam,Outdoor,Hard,Semifinals,5,Medvedev D.,Auger-Aliassime F.,2.0,15.0,9980.0,2828.0,6.0,4.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,195,3.0,195,18,92.0,14,1,93.0
2021-09-11,2021,US Open,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Zverev A.,1.0,4.0,11113.0,8240.0,4.0,6.0,6.0,2.0,6.0,4.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,216,5.0,216,27,89.0,33,6,85.0
2021-09-12,2021,US Open,Grand Slam,Outdoor,Hard,The Final,5,Medvedev D.,Djokovic N.,2.0,1.0,9980.0,11113.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,195,3.0,195,18,92.0,14,1,93.0
